,job_id,canonical_tag_id,tag_name
1118,5497,335,Redis
1119,5497,194,Java
1120,5497,324,Python
1121,5497,509,Spark
1122,5497,220,Linux
1123,4690,194,Java
1124,4690,13,Agile Methodologies
1125,4690,353,Scrum
1126,4690,22,Android
1127,7756,307,PHP
1128,7756,210,kubernetes
1129,7756,266,MySQL
1130,7756,124,Docker
1131,7369,383,SQL
1132,7369,19,Amazon Web Services (AWS)
1133,7369,275,NoSQL
1134,7369,194,Java
1135,7722,19,Amazon Web Services (AWS)
1136,7722,488,Powershell
1137,7722,38,Bash
1138,7759,195,JavaScript
1139,7759,307,PHP
1140,7759,266,MySQL
1141,7599,302,Payment Systems
1142,7599,399,Symfony
1143,7599,307,PHP
1144,7599,266,MySQL
1145,7599,23,AngularJS
1146,7746,482,Recruitment
1147,7439,1,.NET
1148,7439,383,SQL
1149,7439,195,JavaScript
1150,7364,507,Elixir
1151,7364,333,React
1152,7364,338,Ruby
1153,7364,273,Node.js
1154,7364,61,Clojure
1155,7649,22,Android
1156,7649,429,User Interface Design
1157,7649,364,Bohemian Coding Sketch
1158,7646,432,User-centered Design
1159,7646,429,User Interface Design
1160,7646,498,User Flows
1161,7646,364,Bohemian Coding Sketch
1162,6711,341,SaaS
1163,6711,422,TypeScript
1164,6711,333,React
1165,7036,195,JavaScript
1166,7036,90,CSS
1167,7036,429,User Interface Design
1168,7036,174,HTML
1169,7036,433,UX Design
1170,6284,244,Microsoft Azure
1171,6284,38,Bash
1172,6284,210,kubernetes
1173,6284,117,DevOps
1174,6284,19,Amazon Web Services (AWS)
1175,7079,318,Product Owner
1176,7079,13,Agile Methodologies
1177,7079,406,Team Leadership
1178,6580,259,Mobile Testing
1179,6580,199,JIRA
1180,6580,228,Manual Testing
1181,6580,325,QA Engineering
1182,7662,367,SOA
1183,7662,497,SOAP
1184,7662,468,Oracle
1185,7662,194,Java
1186,5710,195,JavaScript
1187,5710,174,HTML
1188,5710,23,AngularJS
1189,5308,194,Java
1190,5308,174,HTML
1191,5308,200,JPA
1192,5308,383,SQL
1193,5308,376,Software Engineering
1194,7361,195,JavaScript
1195,7361,160,Github
1196,7361,273,Node.js
1197,7374,383,SQL
1198,7374,339,Ruby on Rails
1199,7374,137,EmberJS
1200,4691,13,Agile Methodologies
1201,4691,117,DevOps
1202,4691,194,Java
1203,4691,336,REST APIs
1204,7698,195,JavaScript
1205,7698,90,CSS
1206,7698,505,Vue.js
1207,7698,333,React
1208,7698,174,HTML
1209,5305,418,Testing
1210,5305,49,Requirements Analysis
1211,5305,228,Manual Testing
1212,5305,199,JIRA
1213,5305,416,Test Planning
1214,4692,187,iOS
1215,4692,398,SWIFT
1216,4692,13,Agile Methodologies
1217,4692,277,Objective-C
1218,4692,194,Java
1219,7736,383,SQL
1220,7534,145,Excel
1221,7534,13,Agile Methodologies
1222,7534,320,Project Management
1223,7658,266,MySQL
1224,7658,220,Linux
1225,7506,354,Selenium
1226,7506,414,Test Automation
1227,7506,425,Unit Testing
1228,7506,405,Behaviour-Driven Development
1229,6909,324,Python
1230,6909,195,JavaScript
1231,6909,174,HTML
1232,6909,90,CSS
1233,6909,201,jQuery
1234,7324,382,Spring
1235,7324,194,Java
1236,7324,471,Kafka
1237,7324,19,Amazon Web Services (AWS)
1238,7769,23,AngularJS
1239,7769,333,React
1240,7769,90,CSS
1241,7769,195,JavaScript
1242,7769,174,HTML
1243,7175,295,OutSystems
1244,7175,117,DevOps
1245,7175,383,SQL
1246,7175,174,HTML
1247,7175,468,Oracle
1248,5592,425,Unit Testing
1249,5592,195,JavaScript
1250,5592,13,Agile Methodologies
1251,5592,307,PHP
1252,5592,333,React
1253,6664,324,Python
1254,6664,333,React
1255,6664,122,Django
1256,6664,19,Amazon Web Services (AWS)
1257,6664,13,Agile Methodologies
1258,7358,252,Mobile Design
1259,7358,429,User Interface Design
1260,7358,442,Visual Design
1261,7358,13,Agile Methodologies
1262,5772,353,Scrum
1263,5772,194,Java
1264,5772,13,Agile Methodologies
1265,5772,22,Android
1266,6446,432,User-centered Design
1267,6446,315,Product Design
1268,6446,322,Prototyping
1269,6446,433,UX Design
1270,6446,364,Bohemian Coding Sketch
1271,6010,508,Kotlin
1272,6010,194,Java
1273,6010,414,Test Automation
1274,5360,508,Kotlin
1275,5360,194,Java
1276,5360,309,PostgreSQL
1277,5360,275,NoSQL
1278,6668,13,Agile Methodologies
1279,6668,324,Python
1280,6668,122,Django
1281,6668,195,JavaScript
1282,6668,333,React
1283,6458,90,CSS
1284,6458,174,HTML
1285,6458,194,Java
1286,6458,195,JavaScript
1287,6458,48,Business Intelligence
1288,7587,13,Agile Methodologies
1289,7587,92,Customer Experience
1290,7587,316,Product Management
1291,7587,376,Software Engineering
1292,6945,468,Oracle
1293,6945,194,Java
1294,6945,383,SQL
1295,6945,36,Backbone.js
1296,6945,174,HTML
1297,6672,5,A/B testing
1298,6672,429,User Interface Design
1299,6672,442,Visual Design
1300,6672,351,SASS
1301,6672,433,UX Design
1302,6672,13,Agile Methodologies
1303,6633,22,Android
1304,6633,508,Kotlin
1305,7259,6,Account Management
1306,7259,342,Sales
1307,7259,72,Communication Skills
1308,7292,13,Agile Methodologies
1309,7292,374,Software Architect
1310,7292,155,Full-Stack Development
1311,7292,406,Team Leadership
1312,4682,187,iOS
1313,4682,194,Java
1314,4682,13,Agile Methodologies
1315,4682,398,SWIFT
1316,4682,277,Objective-C
1317,7675,309,PostgreSQL
1318,7675,132,ElasticSearch
1319,7675,324,Python
1320,7675,19,Amazon Web Services (AWS)
1321,5307,23,AngularJS
1322,5307,194,Java
1323,5307,174,HTML
1324,5307,195,JavaScript
1325,5307,383,SQL
1326,7203,159,Git
1327,7203,244,Microsoft Azure
1328,7203,273,Node.js
1329,7203,324,Python
1330,7203,195,JavaScript
1331,6496,510,React Native
1332,6496,273,Node.js
1333,6496,333,React
1334,5417,354,Selenium
1335,5417,194,Java
1336,5417,353,Scrum
1337,5417,90,CSS
1338,5417,195,JavaScript
1339,6669,195,JavaScript
1340,6669,333,React
1341,6669,13,Agile Methodologies
1342,6669,122,Django
1343,6669,324,Python
1344,6598,508,Kotlin
1345,6598,22,Android
1346,7035,497,SOAP
1347,7035,341,SaaS
1348,7035,181,Integration
1349,7035,194,Java
1350,4683,117,DevOps
1351,4683,194,Java
1352,4683,13,Agile Methodologies
1353,4683,336,REST APIs
1354,5387,90,CSS
1355,5387,174,HTML
1356,5387,195,JavaScript
1357,7543,38,Bash
1358,7543,324,Python
1359,7543,220,Linux
1360,7196,501,Continuous Integration
1361,7196,159,Git
1362,7196,1,.NET
1363,7196,244,Microsoft Azure
1364,7196,502,Continuous Delivery
1365,7397,433,UX Design
1366,7397,306,Photoshop
1367,7397,429,User Interface Design
1368,7397,252,Mobile Design
1369,7174,51,C#
1370,7174,295,OutSystems
1371,7174,90,CSS
1372,5028,19,Amazon Web Services (AWS)
1373,5028,194,Java
1374,5028,210,kubernetes
1375,5028,124,Docker
1376,6347,23,AngularJS
1377,6347,333,React
1378,6347,19,Amazon Web Services (AWS)
1379,6347,195,JavaScript
1380,6347,273,Node.js
1381,6000,324,Python
1382,6000,122,Django
1383,6000,275,NoSQL
1384,6000,383,SQL
1385,6000,19,Amazon Web Services (AWS)
1386,7098,433,UX Design
1387,5695,338,Ruby
1388,5695,383,SQL
1389,5695,339,Ruby on Rails
1390,5695,159,Git
1391,7761,307,PHP
1392,7761,266,MySQL
1393,7535,442,Visual Design
1394,7535,406,Team Leadership
1395,7535,315,Product Design
1396,7339,13,Agile Methodologies
1397,7339,353,Scrum
1398,7339,320,Project Management
1399,5875,508,Kotlin
1400,5875,382,Spring
1401,5875,124,Docker
1402,5875,194,Java
1403,5875,13,Agile Methodologies
1404,7323,187,iOS
1405,7323,398,SWIFT
1406,5356,174,HTML
1407,5356,90,CSS
1408,5356,23,AngularJS
1409,5356,324,Python
1410,5356,122,Django
1411,7579,19,Amazon Web Services (AWS)
1412,7579,198,Jenkins
1413,7579,361,Shell Scripting
1414,7579,210,kubernetes
1415,7579,124,Docker
1416,7298,353,Scrum
1417,7298,422,TypeScript
1418,7298,220,Linux
1419,7298,273,Node.js
1420,7298,195,JavaScript
1421,7048,273,Node.js
1422,7048,195,JavaScript
1423,7048,19,Amazon Web Services (AWS)
1424,7048,124,Docker
1425,7048,422,TypeScript
1426,4801,471,Kafka
1427,4801,13,Agile Methodologies
1428,4801,425,Unit Testing
1429,4801,194,Java
1430,7610,124,Docker
1431,7610,273,Node.js
1432,7610,501,Continuous Integration
1433,7610,146,Express.js
1434,7284,295,OutSystems
1435,7284,90,CSS
1436,7284,194,Java
1437,7284,195,JavaScript
1438,7284,1,.NET
1439,5257,259,Mobile Testing
1440,5257,414,Test Automation
1441,5257,13,Agile Methodologies
1442,6814,195,JavaScript
1443,6814,13,Agile Methodologies
1444,6814,333,React
1445,6814,194,Java
1446,7270,23,AngularJS
1447,7270,174,HTML
1448,7270,90,CSS
1449,7270,336,REST APIs
1450,6947,338,Ruby
1451,6947,195,JavaScript
1452,6947,19,Amazon Web Services (AWS)
1453,6947,333,React
1454,6947,324,Python
1455,5050,174,HTML
1456,5050,23,AngularJS
1457,5050,90,CSS
1458,5050,195,JavaScript
1459,5050,333,React
1460,7763,307,PHP
1461,7763,266,MySQL
1462,7763,210,kubernetes
1463,7763,124,Docker
1464,5846,398,SWIFT
1465,5846,187,iOS
1466,5846,277,Objective-C
1467,5846,13,Agile Methodologies
1468,7157,195,JavaScript
1469,7157,364,Bohemian Coding Sketch
1470,7157,174,HTML
1471,7157,13,Agile Methodologies
1472,7157,90,CSS
1473,7137,90,CSS
1474,7137,23,AngularJS
1475,7137,195,JavaScript
1476,7137,333,React
1477,7137,336,REST APIs
1478,7291,187,iOS
1479,7291,22,Android
1480,7291,508,Kotlin
1481,7291,59,Clean Code
1482,7291,398,SWIFT
1483,7550,203,JSON
1484,7550,336,REST APIs
1485,7550,324,Python
1486,7550,304,Perl
1487,7550,266,MySQL
1488,6503,37,Backend Development
1489,6503,383,SQL
1490,6503,353,Scrum
1491,6503,273,Node.js
1492,2579,418,Testing
1493,2579,502,Continuous Delivery
1494,2579,414,Test Automation
1495,6572,333,React
1496,6572,13,Agile Methodologies
1497,6572,90,CSS
1498,6572,195,JavaScript
1499,6572,174,HTML
1500,4694,471,Kafka
1501,4694,324,Python
1502,4694,352,Scala
1503,4694,383,SQL
1504,4694,489,Cassandra
1505,7297,273,Node.js
1506,7297,195,JavaScript
1507,7297,422,TypeScript
1508,7297,220,Linux
1509,7297,353,Scrum
1510,7642,266,MySQL
1511,7642,336,REST APIs
1512,7642,213,Laravel
1513,7642,307,PHP
1514,7138,496,Hibernate
1515,7138,194,Java
1516,7138,382,Spring
1517,6743,273,Node.js
1518,6743,339,Ruby on Rails
1519,6743,19,Amazon Web Services (AWS)
1520,6743,195,JavaScript
1521,6743,338,Ruby
1522,5029,228,Manual Testing
1523,5029,194,Java
1524,5029,353,Scrum
1525,5029,13,Agile Methodologies
1526,5029,414,Test Automation
1527,7705,220,Linux
1528,7028,508,Kotlin
1529,7028,51,C#
1530,7028,194,Java
1531,7028,1,.NET
1532,6513,1,.NET
1533,7694,19,Amazon Web Services (AWS)
1534,7694,220,Linux
1535,7694,324,Python
1536,7694,38,Bash
1537,7201,501,Continuous Integration
1538,7201,159,Git
1539,7201,1,.NET
1540,7201,244,Microsoft Azure
1541,7201,502,Continuous Delivery
1542,7099,51,C#
1543,7099,194,Java
1544,7099,307,PHP
1545,7060,324,Python
1546,7060,328,R
1547,7060,383,SQL
1548,7060,102,Data-analysis
1549,7252,229,MariaDB
1550,7252,467,Zend Framework
1551,7252,399,Symfony
1552,7252,307,PHP
1553,7252,266,MySQL
1554,7366,187,iOS
1555,7366,398,SWIFT
1556,7561,325,QA Engineering
1557,7561,71,Communication Protocols
1558,7561,134,Electronics
1559,7493,126,Drupal
1560,7135,194,Java
1561,5309,194,Java
1562,5309,383,SQL
1563,5309,376,Software Engineering
1564,5309,200,JPA
1565,5309,23,AngularJS
1566,7380,364,Bohemian Coding Sketch
1567,7380,460,Wireframing
1568,7380,432,User-centered Design
1569,7380,322,Prototyping
1570,7380,429,User Interface Design
1571,7764,210,kubernetes
1572,7764,266,MySQL
1573,7764,307,PHP
1574,7764,124,Docker
1575,5544,194,Java
1576,5544,217,Liferay
1577,4679,336,REST APIs
1578,4679,194,Java
1579,4679,124,Docker
1580,4679,13,Agile Methodologies
1581,7318,406,Team Leadership
1582,7318,374,Software Architect
1583,7318,375,Software Development
1584,7365,508,Kotlin
1585,7365,22,Android
1586,7233,194,Java
1587,7233,50,C
1588,7233,195,JavaScript
1589,7233,51,C#
1590,7233,52,C++
1591,7426,194,Java
1592,7426,451,Web Services
1593,7426,266,MySQL
1594,7426,13,Agile Methodologies
1595,7426,220,Linux
1596,4322,324,Python
1597,4322,122,Django
1598,4322,472,Flask
1599,4322,383,SQL
1600,7762,307,PHP
1601,7762,266,MySQL
1602,5688,316,Product Management
1603,5688,13,Agile Methodologies
1604,7208,266,MySQL
1605,7208,195,JavaScript
1606,7208,383,SQL
1607,7208,220,Linux
1608,7210,354,Selenium
1609,7210,414,Test Automation
1610,7210,198,Jenkins
1611,7210,194,Java
1612,7210,336,REST APIs
1613,7056,506,Haskell
1614,7056,194,Java
1615,7056,61,Clojure
1616,7056,195,JavaScript
1617,7056,508,Kotlin
1618,7231,136,Embedded Systems
1619,7231,50,C
1620,7231,237,MatLab
1621,7231,52,C++
1622,7231,243,Microcontrollers
1623,7095,354,Selenium
1624,7095,51,C#
1625,7205,57,Chef
1626,7205,19,Amazon Web Services (AWS)
1627,7205,210,kubernetes
1628,7205,244,Microsoft Azure
1629,7205,25,Ansible
1630,6252,19,Amazon Web Services (AWS)
1631,6252,415,Test Driven Development
1632,6252,406,Team Leadership
1633,6252,194,Java
1634,6252,382,Spring
1635,4671,117,DevOps
1636,4671,13,Agile Methodologies
1637,4671,336,REST APIs
1638,4671,194,Java
1639,6441,194,Java
1640,6441,396,Support Engineers
1641,6441,95,Customer Support
1642,6441,411,Technical Support
1643,7638,5,A/B testing
1644,7638,102,Data-analysis
1645,7638,138,Engineering
1646,7136,174,HTML
1647,7136,307,PHP
1648,7136,90,CSS
1649,7136,213,Laravel
1650,7136,195,JavaScript
1651,5161,121,Distributed Systems
1652,5161,52,C++
1653,5161,50,C
1654,5161,220,Linux
1655,7296,203,JSON
1656,7296,28,API
1657,7296,22,Android
1658,7296,336,REST APIs
1659,7296,353,Scrum
1660,6665,195,JavaScript
1661,6665,13,Agile Methodologies
1662,6665,324,Python
1663,6665,122,Django
1664,6665,19,Amazon Web Services (AWS)
1665,7045,195,JavaScript
1666,7045,273,Node.js
1667,7045,422,TypeScript
1668,7045,124,Docker
1669,7045,19,Amazon Web Services (AWS)
1670,6468,13,Agile Methodologies
1671,6468,22,Android
1672,6468,194,Java
1673,6468,508,Kotlin
1674,6468,406,Team Leadership
1675,7609,23,AngularJS
1676,7609,422,TypeScript
1677,7185,117,DevOps
1678,7185,62,Cloud Computing
1679,7096,316,Product Management
1680,7096,102,Data-analysis
1681,4802,414,Test Automation
1682,4802,354,Selenium
1683,4802,13,Agile Methodologies
1684,4802,194,Java
1685,7708,195,JavaScript
1686,7708,333,React
1687,5590,338,Ruby
1688,5590,161,Go
1689,5590,13,Agile Methodologies
1690,5590,307,PHP
1691,5590,273,Node.js
1692,7055,61,Clojure
1693,7055,506,Haskell
1694,7055,508,Kotlin
1695,7055,195,JavaScript
1696,7055,194,Java
1697,7715,194,Java
1698,7715,353,Scrum
1699,7715,195,JavaScript
1700,6926,194,Java
1701,6926,19,Amazon Web Services (AWS)
1702,6926,383,SQL
1703,6926,382,Spring
1704,7576,50,C
1705,7576,195,JavaScript
1706,7576,273,Node.js
1707,7576,52,C++
1708,7576,23,AngularJS
1709,5532,275,NoSQL
1710,5532,382,Spring
1711,5532,194,Java
1712,5532,489,Cassandra
1713,5532,169,Hadoop
1714,7504,324,Python
1715,7504,194,Java
1716,7504,23,AngularJS
1717,7504,383,SQL
1718,7504,195,JavaScript
1719,7725,333,React
1720,7062,117,DevOps
1721,7062,161,Go
1722,7062,220,Linux
1723,7062,406,Team Leadership
1724,7062,324,Python
1725,7689,194,Java
1726,7689,161,Go
1727,7689,298,Pair Programming
1728,7689,415,Test Driven Development
1729,7689,195,JavaScript
1730,7652,333,React
1731,7652,161,Go
1732,7652,324,Python
1733,7652,195,JavaScript
1734,6490,161,Go
1735,6490,194,Java
1736,6490,273,Node.js
1737,6490,338,Ruby
1738,6577,15,AJAX
1739,6577,507,Elixir
1740,6710,161,Go
1741,6710,273,Node.js
1742,6710,422,TypeScript
1743,5347,383,SQL
1744,5347,324,Python
1745,7496,399,Symfony
1746,7496,213,Laravel
1747,7496,13,Agile Methodologies
1748,7496,383,SQL
1749,7496,307,PHP
1750,7574,23,AngularJS
1751,7574,42,Bootstrap
1752,7574,13,Agile Methodologies
1753,7574,195,JavaScript
1754,7574,199,JIRA
1755,7778,398,SWIFT
1756,5024,194,Java
1757,5024,333,React
1758,5024,13,Agile Methodologies
1759,5024,496,Hibernate
1760,7202,501,Continuous Integration
1761,7202,194,Java
1762,7202,383,SQL
1763,7202,159,Git
1764,7202,502,Continuous Delivery
1765,6021,382,Spring
1766,6021,198,Jenkins
1767,6021,124,Docker
1768,6021,194,Java
1769,5615,165,Graphic Design
1770,5615,406,Team Leadership
1771,5615,441,Visual Communication
1772,5615,315,Product Design
1773,5615,432,User-centered Design
1774,7057,506,Haskell
1775,7057,194,Java
1776,7057,195,JavaScript
1777,7057,61,Clojure
1778,7057,508,Kotlin
1779,5716,273,Node.js
1780,5716,210,kubernetes
1781,5716,198,Jenkins
1782,5716,159,Git
1783,7492,164,Google Analytics
1784,7492,356,SEO
1785,7033,213,Laravel
1786,7033,399,Symfony
1787,7033,307,PHP
1788,7667,194,Java
1789,7667,335,Redis
1790,7667,376,Software Engineering
1791,7667,220,Linux
1792,7667,489,Cassandra
1793,5418,22,Android
1794,5418,187,iOS
1795,5418,418,Testing
1796,5418,414,Test Automation
1797,5418,259,Mobile Testing
1798,6610,90,CSS
1799,6610,195,JavaScript
1800,6610,406,Team Leadership
1801,6610,505,Vue.js
1802,6610,174,HTML
1803,6466,383,SQL
1804,6466,275,NoSQL
1805,6466,39,Big Data
1806,6466,19,Amazon Web Services (AWS)
1807,6466,102,Data-analysis
1808,6470,13,Agile Methodologies
1809,6470,354,Selenium
1810,6470,414,Test Automation
1811,6470,425,Unit Testing
1812,6470,194,Java
1813,7583,471,Kafka
1814,7583,62,Cloud Computing
1815,7583,117,DevOps
1816,6584,122,Django
1817,6584,324,Python
1818,6745,324,Python
1819,6745,121,Distributed Systems
1820,6745,473,Tornado
1821,6745,159,Git
1822,6579,220,Linux
1823,6579,19,Amazon Web Services (AWS)
1824,6579,62,Cloud Computing
1825,6579,38,Bash
1826,6632,220,Linux
1827,6632,19,Amazon Web Services (AWS)
1828,5571,220,Linux
1829,5571,198,Jenkins
1830,5571,324,Python
1831,5571,124,Docker
1832,5571,19,Amazon Web Services (AWS)
1833,7479,352,Scala
1834,7479,328,R
1835,7479,324,Python
1836,7479,99,Data Mining
1837,7665,1,.NET
1838,7665,195,JavaScript
1839,7665,13,Agile Methodologies
1840,7665,194,Java
1841,7665,51,C#
1842,7061,117,DevOps
1843,7061,324,Python
1844,7061,220,Linux
1845,7061,175,HTTP
1846,7061,161,Go
1847,4321,90,CSS
1848,4321,195,JavaScript
1849,4321,174,HTML
1850,4321,23,AngularJS
1851,5614,322,Prototyping
1852,5614,433,UX Design
1853,5614,315,Product Design
1854,5614,429,User Interface Design
1855,5614,13,Agile Methodologies
1856,7469,336,REST APIs
1857,7469,307,PHP
1858,7469,159,Git
1859,7469,105,Databases
1860,7469,415,Test Driven Development
1861,6515,1,.NET
1862,7771,124,Docker
1863,7771,324,Python
1864,7771,194,Java
1865,7771,220,Linux
1866,7771,210,kubernetes
1867,7685,336,REST APIs
1868,7685,273,Node.js
1869,7685,383,SQL
1870,7685,195,JavaScript
1871,7685,333,React
1872,7343,124,Docker
1873,7343,220,Linux
1874,7343,19,Amazon Web Services (AWS)
1875,7634,324,Python
1876,7634,340,Rust
1877,7634,19,Amazon Web Services (AWS)
1878,7634,195,JavaScript
1879,7634,338,Ruby
1880,7697,353,Scrum
1881,7464,517,Security
1882,7464,376,Software Engineering
1883,7464,13,Agile Methodologies
1884,7464,374,Software Architect
1885,7628,338,Ruby
1886,7628,339,Ruby on Rails
1887,7734,1,.NET
1888,7734,195,JavaScript
1889,7734,51,C#
1890,7734,333,React
1891,7473,190,IT Helpdesk
1892,7473,13,Agile Methodologies
1893,7473,320,Project Management
1894,7473,191,IT Management
1895,7473,517,Security
1896,5747,336,REST APIs
1897,5747,174,HTML
1898,5747,195,JavaScript
1899,5747,13,Agile Methodologies
1900,5747,23,AngularJS
1901,5715,496,Hibernate
1902,5715,28,API
1903,5715,382,Spring
1904,7484,48,Business Intelligence
1905,7375,16,Akka
1906,7375,261,MongoDB
1907,7375,352,Scala
1908,7375,132,ElasticSearch
1909,7450,187,iOS
1910,7450,247,Microsoft Windows Server
1911,7450,199,JIRA
1912,7450,220,Linux
1913,7578,471,Kafka
1914,7578,210,kubernetes
1915,7578,117,DevOps
1916,7578,194,Java
1917,7578,383,SQL
1918,7580,194,Java
1919,7580,352,Scala
1920,7580,195,JavaScript
1921,7580,415,Test Driven Development
1922,7580,124,Docker
1923,7198,159,Git
1924,7198,502,Continuous Delivery
1925,7198,501,Continuous Integration
1926,7198,194,Java
1927,7198,383,SQL
1928,7370,22,Android
1929,7370,508,Kotlin
1930,7370,194,Java
1931,7187,333,React
1932,7187,194,Java
1933,7187,22,Android
1934,7187,508,Kotlin
1935,5589,414,Test Automation
1936,5589,198,Jenkins
1937,5589,13,Agile Methodologies
1938,5589,124,Docker
1939,7376,333,React
1940,7376,273,Node.js
1941,7376,90,CSS
1942,7376,505,Vue.js
1943,7376,174,HTML
1944,7295,324,Python
1945,7295,518,Cyber Security
1946,7295,62,Cloud Computing
1947,7295,159,Git
1948,7295,194,Java
1949,5304,195,JavaScript
1950,5304,23,AngularJS
1951,5304,194,Java
1952,5304,383,SQL
